uploader_name,uploader_mid,uploader_pic,type_id,type_name,link,bvid,title,description,pic,view_count,danmaku_count,favorites_count,tag,review_count,send_date,duration,like_count,pub_seconds_ago
万能老王啊,3493136168912924,https://i2.hdslb.com/bfs/face/b860e5fcd25a07ba2eb997a0084e6eb2cc8ab200.jpg,230,软件应用,http://www.bilibili.com/video/av114494852301298,BV1RkEEz3E8t,男生的天堂，这6个网站，让你从早爽到晚！,,//i2.hdslb.com/bfs/archive/ddb225dadcbbfc2cb606115f7388b88b279a6862.jpg,300291,204,15335,"游戏,黑科技,男生,游戏推荐,网站,软件应用,网站推荐,科技猎手,游戏党必备,科技猎手2025·1.0计划",464,1747367174,172,6649,4145092
魔界造物,74529609,https://i0.hdslb.com/bfs/face/09dab98bdf062bdada96ff3b558ac362313b775e.jpg,233,极客DIY,http://www.bilibili.com/video/av958569265,BV1Ap4y1P7pv,我造了一台可以在水上行驶的遥控车，这是科学，不是魔法！,"◆制作设备
遥控车：1:10维卡
3D打印机：拓竹 X1，米家光固化3d打印机
耗料：PLA，光敏树脂
遥控器：乐迪RC8X 8通道枪控

录像 ：SONY A7C 腾龙28-200
录音：罗德 VideoMic NTG /猛玛LARK MAX",//i1.hdslb.com/bfs/archive/d99252f47a6e4565289f47d57fe8573d08949384.jpg,11553273,5364,119895,"技术,DIY,机械,玩具,黑科技,航模,RC,遥控车,发明创造,万物研究所,万物研究所·奖学金计划",2027,1695008425,404,318664,56503841
老麦的工具库,486989780,https://i2.hdslb.com/bfs/face/340e09f4bb605a020c6fbefbdd81555b9e70cab6.jpg,230,软件应用,http://www.bilibili.com/video/av114391504655023,BV1UPLqzuE9r,这五个神奇的网站，真的很怕它们被封…,,//i1.hdslb.com/bfs/archive/85f511e1fb0f6f6b3be0286762b6adce9aa1fb8e.jpg,578963,171,35836,"神器,黑科技,网站,思维导图,自我学习,技能学习,神奇网站,思维导图软件,科技猎手,亿图脑图,科技猎手2025·1.0计划",111,1745671110,138,15411,5841156
鱼C-小甲鱼,314076440,https://i2.hdslb.com/bfs/face/4543ce186f9b74e60a85e66c010187bd3be3d0e1.jpg,231,计算机技术,http://www.bilibili.com/video/av114714902463688,BV1m2KwzHEz6,3天涨粉10万的AI ASMR，俺也试了试·虽然破绽百出❗️但不影响解压,"白嫖「AI GPT5.0 turbo大模型编程/论文/聊天」工具 &gt;&gt; BV13c411i7TT
宝藏学习「IT/科技/计算机/升学/就业/人文/财经」 &gt;&gt; BV1BJ41157PJ
小甲鱼AI编程课 &gt;&gt; BV1Gy6WYaEhD
小甲鱼AI视频课 &gt;&gt; BV1QU411U7fp
ASMR科普 &gt;&gt; BV1EpMqzrEk3

提示词（可自行替换主题）：
一段放松疗愈的 ASMR 影片聚焦于【请输入你要的主题动作】的声音。镜头以特写方式拍摄一个人正在进行【具体动作描述】，画面强调触感细节与自然动作。声",//i0.hdslb.com/bfs/archive/08d889b49b299e58dc8c84fcce47a496df5b912b.jpg,390029,357,3694,"高能,创意,程序员,人工智能,AI,舒服,放松,助眠,AIGC,我的手工真的很解压",391,1750426014,306,6147,1086252
小宇Boi,82363089,https://i0.hdslb.com/bfs/face/9002702b35a2245dc9a879fffdef2e02c3379639.jpg,230,软件应用,http://www.bilibili.com/video/av114352044644200,BV1JT5ez2EQt,这才是B站隐藏的真正玩法！,"获取注册时间：https://member.bilibili.com/x2/creative/h5/calendar/event?ts=0
时间戳转换工具：https://tool.chinaz.com/tools/unixtime.aspx
09年的B站：https://www.bilibili.com/blackboard/bilibili2009.html
如果视频对你有帮助记得点赞投币+关注呀~
我是小宇Boi,一个分享黑科技的封号区UP主",//i2.hdslb.com/bfs/archive/e8b29b6009f45cd7fee1b924dc2950802f230472.jpg,658344,559,42587,"哔哩哔哩,黑科技,隐藏,软件分享,App推荐,小宇Boi,科技猎手,科技猎手2025·1.0计划",394,1744945114,352,24100,6567152
大老湿gg,504835337,https://i2.hdslb.com/bfs/face/391983cf0c1c162225f040fc1419e71f1b1c5aa9.jpg,230,软件应用,http://www.bilibili.com/video/av113248892356967,BV1cC4weiEtv,建议缓存！这10个神器真的是打死也不能删....,,//i1.hdslb.com/bfs/archive/797ebca3d1ac6025b237af2a88abaf84740f6cad.jpg,3480758,22,298741,"数码,神器,黑科技,APP,隐藏功能,软件分享,软件推荐,实用软件,种草,缓存",59,1728182627,125,66836,23329639
徐工集团XCMG,97010777,https://i2.hdslb.com/bfs/face/5175574006142e5d7cf70bae7d15bf124a966323.jpg,232,科工机械,http://www.bilibili.com/video/av637959834,BV1uY4y1i7VX,火遍全网的琪琪恰恰舞，徐工挖掘机也来挑战了！,火遍全网的琪琪恰恰舞，徐工挖掘机也来挑战了！,//i0.hdslb.com/bfs/archive/6497a80420d1d3ddbeb97a360db1be8f307643bf.jpg,7180380,2666,30881,"工程机械,徐工,挖掘机,创意,搞笑,琪琪恰恰,鬼畜",3378,1649243186,65,241908,102269080
苏星河牛通,598464467,https://i2.hdslb.com/bfs/face/836a17376b6d1c21200310137256c91731045d1b.jpg,230,软件应用,http://www.bilibili.com/video/av499398202,BV1UK411N7aW,【苏星河】微信各种隐藏功能，震惊的我一愣一愣,"第一个功能确实不稳定
虽然我完美实现了
但大家还是谨慎使用！！

（结尾有惊喜，文案在动态）",//i2.hdslb.com/bfs/archive/857d28d02e35ef9eefcdfea0b8b00d608a08e682.jpg,12768149,60154,701164,"手机,微信,数码,软件,APP,测评,腾讯,教程,苏星河牛通,张小龙",15783,1644925926,625,1222256,106586340
趣共享资源,387477035,https://i2.hdslb.com/bfs/face/46fd1d663e750d54d32756e9f7c434c2500221b0.jpg,230,软件应用,http://www.bilibili.com/video/av114714516393173,BV15XKAzKECE,每天认识一个强大的网站【第48期】一个支持任意文件格式互相转换的网站，比如音频、视频、图片、PPT、文档、压缩包、电子书等格式的转换，并且完全免费。,Convertio,//i2.hdslb.com/bfs/archive/10399f9503dfbb93ed29486af60e656a0c49e9dc.jpg,17214,6,2943,"电子书,网站,格式转换,网站推荐,网站分享,电脑知识,图片格式转换,文档格式转换,电子书格式转换,科技猎手,科技猎手2025·1.0计划",24,1751200202,36,2068,312064
魔界造物,74529609,https://i0.hdslb.com/bfs/face/09dab98bdf062bdada96ff3b558ac362313b775e.jpg,233,极客DIY,http://www.bilibili.com/video/av114153956049045,BV1zTQPYLEE4,耗时8个月，我们造了台可以跨海飞行的【地效飞行器】,"简介：
设备：荣耀MagicBook Pro 14
录像 ：影石X4全景相机 /Ace Pro 2运动相机/SONY FX3 
录音：猛玛LARK MAX/ 罗德 VideoMic NTG 
材料：玻纤布/碳纤维布/凯夫拉布/XPS保温板/EPS板/椴木层板
电池: 博氏7S 16000mah串并联使用/荣耀笔记本电池
BGM：
 (No Copyright Music) Cinematic Soft Piano [Cinematic Music] by MOKKA _ Raindrop
Ryan Tau",//i1.hdslb.com/bfs/archive/6adf18749c08d2852f725c9a7ae099cc3565bb3d.jpg,3058467,5518,46127,"DIY,飞机,航空,里海怪物,无人机,轻型飞机,荣耀笔记本,荣耀MagicBookPro14,荣耀 通关本,evot",4809,1741865657,676,141607,9646609
晨钟酱Official,251013709,https://i1.hdslb.com/bfs/face/01f10278933da3c809407a9c07310556103b7f0b.jpg,95,数码,http://www.bilibili.com/video/av959977836,BV19p4y1N7H8,仅售32元的儿童手机不能上网？没关系，我会出手！,前几天有位粉丝想让我折腾一款儿童手机，这台手机的系统经过了深度定制，竟然精简了wifi和蓝牙功能！另外它无法安装任何第三方软件，只因没有浏览器和文件管理，数据接口也不支持ADB调试和连接外设。因此本次的折腾可谓充满了挑战，最终能否成功呢？,//i0.hdslb.com/bfs/archive/3bb33ddd9529de77fff9539915bb87b949fdecfe.jpg,7445587,7573,103757,"手机,安卓,刷机,操作系统,Android",3835,1747840838,419,261507,3671428
令狐脉冲,3546383275526391,https://i0.hdslb.com/bfs/face/3ea89384e2705fbd3ff9fac68f7b8b28fa8788c0.jpg,95,数码,http://www.bilibili.com/video/av114754983107161,BV1hKKBzsELq,学生党/职场人的效率外挂！出门问问Tic Note AI智能录音笔实测：转写快如闪电，会议效率直接拉满！,上课笔记？会议总结？AI转写？我全都要！适合学生党/职场人的智能录音笔——出门问问Tic Note AI智能录音笔,//i2.hdslb.com/bfs/archive/5f93b94e50ef5eef18ece647ad31974c2d22966b.jpg,66209,105,442,"学习,效率,录音笔,Agent,AI智能,AI录音笔,大模型应用,TicNote,出门问问TicNote,Shadow AI",112,1751029736,471,853,482530
老师好我叫何同学,163637592,https://i0.hdslb.com/bfs/face/492d0bb71749332040f9d812954fa0b52e66c490.jpg,95,数码,http://www.bilibili.com/video/av54737593,BV1f4411M7QC,【何同学】有多快？5G在日常使用中的真实体验,"BGM：La Ciudad——ODESZA
          Rap God—— Eminem
          Stronger —— Kanye West
          感谢龚哥从上海帮我办了两次电话卡，感谢我班团支书辅导我数电实验",//i0.hdslb.com/bfs/archive/14945c3f6893e7489e15d731aa3032716e00ebea.jpg,33264172,236493,896075,"日常,VLOG",84376,1673427079,454,2531531,78085189
老麦的工具库,486989780,https://i2.hdslb.com/bfs/face/340e09f4bb605a020c6fbefbdd81555b9e70cab6.jpg,230,软件应用,http://www.bilibili.com/video/av113231611958127,BV1NVxiewEud,国家给的9个免费学习平台！培训班打死也不说,-,//i0.hdslb.com/bfs/archive/8841abc5c423458e3968f8d1f57defbb688f014b.jpg,1685582,226,286647,"学习,自律,学霸,软件分享,学习平台,职场技能,自我学习,技能学习,自我成长,个人提升",525,1728140184,122,78038,23372084
不自由摄影师winga,23079060,http://i0.hdslb.com/bfs/face/06d5d184c93210193775df1948e8191db823c843.jpg,95,数码,http://www.bilibili.com/video/av1050205675,BV1CH4y1a7zq,[第一人称] 你已经中了我的幻术了！,"喜欢的话记得三连支持~~~~~
有什么想学的，在评论区里面留言吧。",//i1.hdslb.com/bfs/archive/1b3b23868b4d7f8fc42a0bd29354f7160a399051.jpg,4778369,3553,188317,"短片,魔法,特效,创意,幻觉,AI,脑洞,AIGC,灵越14Plus,酷睿 Ultra",3265,1706893888,408,551147,44618380
超极氪,330246090,https://i0.hdslb.com/bfs/face/bef52eb07da5fe4948e3506f484fcfe67c11e1ac.jpg,95,数码,http://www.bilibili.com/video/av727248434,BV1cS4y1i79B,C盘爆满？简单几招教你释放几十G空间，最有效的C盘清理方法「超极氪」,"软件链接：https://pan.baidu.com/s/1obVqcm6mj_rlf3tu40p50Q 提取码：SPKR
————————————————————————————————
经常困扰电脑用户的一个问题就是C盘爆满
那如何有效彻底的清理C盘又不影响使用呢？
超极氪就为大家准备了几招使用的C盘清理技巧
文案：鱼儿/波波；配音：Gay墙；封面：翔宝；剪辑：翔宝
————————————————————————————————
QQ交流群①：712220981
QQ交流群②：1087229038
",//i2.hdslb.com/bfs/archive/b865bee141be726668bc4d807d7f4139eef2833e.jpg,10357478,8922,527419,"科技猎手计划2022第二季,科技猎手,C盘清理,电脑,C盘,磁盘清理,科技,软件应用,系统清理,电脑技巧",8642,1666064072,453,382305,85448196
手工耿,280793434,https://i1.hdslb.com/bfs/face/b8a75ae7d2a0e2af1d36ca9f1084d850eebb28e3.jpg,233,极客DIY,http://www.bilibili.com/video/av978503848,BV1a44y1s7gJ,做了一个27000000毫安的超大巨型充电宝！,,//i2.hdslb.com/bfs/archive/c33a9d5b3814671f63e9852b59fc60b56adc8ee4.jpg,11786713,67133,64246,"科技猎手,DIY,黑科技,极客,原创",31799,1643366496,475,810233,108145772
焊工大林子,57917170,http://i1.hdslb.com/bfs/face/23aca422e221f298511fed00cbbc9ae8e8cf253b.jpg,233,极客DIY,http://www.bilibili.com/video/av114697403700714,BV1a3NizJER3,这是我和279斤的川崎Z1000的故事。,,//i2.hdslb.com/bfs/archive/97419efe27ab41b59ddfbe7eacb1e91085b45dea.jpg,2823876,2635,28932,"修复,摩托车,川崎,翻新",837,1750764080,885,39198,748188
李大可爱玩,2125857107,https://i2.hdslb.com/bfs/face/adfefe9db1465d51fc1e366f2e1773a1148cccf9.jpg,230,软件应用,http://www.bilibili.com/video/av1255512359,BV1eJ4m1g7gn,这些免费的国家队App，每一个都好用到离谱,不但实用，还特别清爽，非常值得大家试一试。,//i0.hdslb.com/bfs/archive/6d8b5fb292ba6a448efcb7f3143620baf9ffc4b5.jpg,8166428,2494,529897,"手机,软件,科技,APP,软件分享,软件应用,App推荐,科技猎手2024",2341,1718384067,309,188504,33128201
嘿丝科技,95205743,https://i2.hdslb.com/bfs/face/8535f750a3c937e9de3b468188c6f63685559349.jpg,95,数码,http://www.bilibili.com/video/av114755217917547,BV1mRK6zbEX4,【丝姐体验】小米MIX Flip 2体验，打工人外屏摸摸鱼，老板的宝马变青桔！,诶——我长焦呢？,//i2.hdslb.com/bfs/archive/522d6ae969eeefd69f58a677c0b55f23ba7aef14.jpg,140793,211,524,"手机,科技,数码,体验,小米,小米手机,小米MIX,数码新品开箱,科技猎手2025· 1.0计划,小米MIX Flip 2",121,1751025916,652,1183,486352
老麦的工具库,486989780,https://i2.hdslb.com/bfs/face/340e09f4bb605a020c6fbefbdd81555b9e70cab6.jpg,230,软件应用,http://www.bilibili.com/video/av1504907894,BV1sD421V7we,盘点中国高校出的那些神器（直接目瞪口呆）,,//i1.hdslb.com/bfs/archive/6da452eeb559a407e8461f759980955d12e8416a.jpg,2741256,457,253020,"高校,学习,神器,黑科技,大学生,人工智能,效率神器,AI工具,职场效率,学霸神器",475,1716358762,350,106284,35153506
痕继痕迹,39337803,https://i0.hdslb.com/bfs/face/223a5fb88f95626e0d6e141438183551e6bdcdcf.jpg,230,软件应用,http://www.bilibili.com/video/av454263289,BV1P541117yn,你的声音，现在是我的了！- 手把手教你用 GPT-SoVITS 克隆声音！,"有一说一，这个效果确实很不错！
————————————
Github 链接：https://github.com/RVC-Boss/GPT-SoVITS
原作者视频：https://www.bilibili.com/video/BV12g4y1m7Uw
出于对原作者的尊重，我不会直接提供整合包的网盘链接，有需要的可以按照视频提示，给@花儿不哭  发私信获取，或者从 Github 下载
本视频仅介绍 Windows 端本地克隆的，需要使用云端克隆的，可以参考这个教程：https://www.bilibil",//i2.hdslb.com/bfs/archive/6a87d077b3579b93612155a878634ed5780093e9.jpg,5220841,1406,307847,"软件,科技,黑科技,人工智能,AI,音色克隆,声音克隆,GPT-SoVITS",7129,1706313977,612,152531,45198291
开箱嘤嘤怪,454118230,https://i1.hdslb.com/bfs/face/984135ac47fa9f3efa0ec011e604a8c903d57fac.jpg,95,数码,http://www.bilibili.com/video/av808544255,BV1o34y117bY,爷爷做的机箱，一辈子也用不坏~,"《 装 机 封 神 榜 之 我 的 狠 人 爷 爷 》
整活视频！！开心就好~~~",//i1.hdslb.com/bfs/archive/44022f2521f1107ff224b453317fd670f6d47538.jpg,7643279,24394,52984,"UP TALK,我在B站做UP主,电脑,电脑diy,数码",6407,1643374105,223,395151,108138163
万能老王啊,3493136168912924,https://i2.hdslb.com/bfs/face/b860e5fcd25a07ba2eb997a0084e6eb2cc8ab200.jpg,230,软件应用,http://www.bilibili.com/video/av114754496629907,BV1hyKBzbEKP,一条视频血赚20万！我扒出大神库库赚钱的终极神器！,感兴趣的小伙伴，可以点击评论区的置顶链接免费领取500梦币，说不定下一个赚20万的就是你！,//i1.hdslb.com/bfs/archive/22d6928428ecdc973ac2459859c2cb38f61b3e0e.jpg,60198,13,328,"视频,技术,教程,赚钱,副业,经验分享,AI视频,小说推文,白日梦AI,科技猎手2025",70,1751029380,151,393,482888
空中客车,687180273,https://i0.hdslb.com/bfs/face/06548a1f60d0165ca0d6a71fb7d1c882543b413a.jpg,232,科工机械,http://www.bilibili.com/video/av114754999885298,BV1hPKBzdEe6,我和空客的这40年,40年前，一架A310飞机开启了空客与中国民航合作的篇章。从“引进一架飞机”到“深耕全产业链”，从生产制造到创新研发。四十载春秋，写就了空中客车与中国民航的同行故事。,//i2.hdslb.com/bfs/archive/50b8bc7978abb9db4856aa73cd731ce142249dba.jpg,29983,98,1290,"飞机,纪录片,航空,微电影,空客,民航,空中客车,空客A350,TeamAirbus,空客在中国",253,1751108356,408,2339,403912
叶叶子的叶叶叶,3537118334815051,https://i1.hdslb.com/bfs/face/63b9392e4a7acdd44ab350488817a7db8d251fe6.jpg,232,科工机械,http://www.bilibili.com/video/av114770048982662,BV1wx3NzcEsV,200 万条蛇的生命守护！走近亚洲蛇场的人工繁育与药用研发纪实,,//i1.hdslb.com/bfs/archive/9474eea96ea5ef0e166f3e3b9c17b78222ed27ba.jpg,154255,149,297,"原创,科普,蛇,养殖,中药,亚洲,加工厂,养殖场",335,1751252135,525,1258,260139
痞夫有则-,3546649527847678,https://i1.hdslb.com/bfs/face/726ecc8251e11f033bd20fc828c2e8ca4b5b5786.jpg,232,科工机械,http://www.bilibili.com/video/av114621939717845,BV1x47qz3EBj,世上最强劲的超浓缩红牛,,//i0.hdslb.com/bfs/archive/51a0f746e338f7a995f17ed20c6a6d5350da5c6a.jpg,581519,989,2161,"实验,制作过程,红牛,喷雾干燥机,痞夫有则",929,1749042915,480,6982,2469359
发烧友_2011,594869205,https://i0.hdslb.com/bfs/face/d8a892edfb9360b1fb1809238dda78aad6ec5fda.jpg,95,数码,http://www.bilibili.com/video/av114662557353381,BV1piMLzpEBP,40种简单的小实验，你也可以做,,//i1.hdslb.com/bfs/archive/4f1404a7438d08bd8d606c8065a6340a4836330c.jpg,1119757,6,8942,"科学,实验",6,1749897662,1001,867,1614612
89729636720_bili,350898480,http://i0.hdslb.com/bfs/face/member/noface.jpg,233,极客DIY,http://www.bilibili.com/video/av114479316605728,BV1CKVXzKEjA,开局交大#逆天，“攻速打桩机”熟练的让人心疼#刚刚经历一场大战！#qwsux,,//i0.hdslb.com/bfs/archive/2c8ccb61f542debe9a536c2970c6d5e6a91e5850.jpg,361,0,2,"万恶之源,原创,生活,搞笑,美女,逆天,奇葩,真实,硬核,宝藏知识UP跃迁计划",0,1746815849,82,2,4696425
宁仔影院,3493116533278967,https://i2.hdslb.com/bfs/face/1db69ce072f6e9d37a3930ae4d545fffe70263ec.jpg,232,科工机械,http://www.bilibili.com/video/av114638851150744,BV1teT3z5EnL,特种兵退役，接手刺头班当班主任，这样有安全感的老师，你喜欢吗？#甄子丹,-,//i2.hdslb.com/bfs/archive/6e16017829995d6987de80e2b2ab2cd9435e10a9.jpg,546319,5,4208,"电影,老师,大师兄,甄子丹,班主任,特种兵,影视剪辑,B站好片有奖种草,万字拉片大赛",4,1750476144,322,381,1036137
可可开箱,88780042,https://i1.hdslb.com/bfs/face/d12d49978a4267ba13c622ab440302ede227cf23.jpg,95,数码,http://www.bilibili.com/video/av1701361302,BV1WK42147hR,10块钱的手机 让我愧对老师,10块钱的手机 让我愧对老师,//i2.hdslb.com/bfs/archive/37d79d878134fc84b479442ef3a8f93c6bbc1eed.jpg,6550588,1154,26252,"手机,老师,数码,华为,开箱,解压",435,1709832734,231,81473,41679547
科普会上头,520028964,https://i0.hdslb.com/bfs/face/0f4c05acf2a665dfcc85d07380e63650ccc2bf62.jpg,232,科工机械,http://www.bilibili.com/video/av114640998634482,BV1XDT5zFEWo,他利用捐精系统漏洞，疯狂生下三千多名亲生孩子，并扬言要漂白整个非洲的基因,他利用捐精系统漏洞，疯狂生下三千多名亲生孩子，并扬言要漂白整个非洲的基因,//i2.hdslb.com/bfs/archive/984499a65b6ae19936fad6d68c62af2675deab66.jpg,160167,6,671,"搞笑视频,奇葩案件,千子之父",9,1749283284,300,252,2228997
黑客老K,1250760721,https://i1.hdslb.com/bfs/face/15dd2894d8ecad5f27cbc4a44f0075dcdf898a62.jpg,231,计算机技术,http://www.bilibili.com/video/av114533658005076,BV1EXEQzCEbU,开盒一个人有多简单？通过一个手机号就能知道你的全部信息....（网络安全/信息安全）,"特别声明：
此教程为纯技术分享！目的绝不是为那些怀有不良动机的人提供技术支持，也不承担因为技术被滥用所产生的连带责任！",//i2.hdslb.com/bfs/archive/f44c78f1ace7c7a54e9da9dbb56d412ca4b37c24.jpg,382768,94,15165,"科普,计算机,互联网,黑客,隐私,网络安全,信息安全,信息泄露,渗透测试,手机号",86,1747810988,89,3954,3701293
哈哈哈哈日常,591755706,https://i0.hdslb.com/bfs/face/52e016cde8bc9ad1a0b135dd96a6caa262a2f162.jpg,95,数码,http://www.bilibili.com/video/av112864576801631,BV1jdefegEVw,放假前一天的最后一节课,-,//i1.hdslb.com/bfs/archive/d101329fc7345d005bbaa1d793fa35b1490d9e37.jpg,2726788,3167,79927,"校园,摄影,放假,Vlog",1547,1724819349,58,315160,26692932
凡不烦-数码,3546719058921706,https://i1.hdslb.com/bfs/face/85977f4ef3690894bd51909cc807d4371ac4c5fb.jpg,95,数码,http://www.bilibili.com/video/av114776357211981,BV1wQgmzJE6Y,21Pro依旧是你最佳的选择 流畅120帧 #ipadpro #同城送货上门 #凡不烦,-,//i1.hdslb.com/bfs/archive/2dcf5fcb04b40d36052fb9d7595d40311558261b.jpg,63868,2,328,"平板电脑,iPad,iPad Pro",18,1751348768,100,79,163513
超鸡无敌爆龙战士,1358762573,https://i2.hdslb.com/bfs/face/cb3b01478b39285f3c94ff8314333a651d509d41.jpg,95,数码,http://www.bilibili.com/video/av114780669026077,BV1YY3Hz8EUZ,给7年前的小米8刷上colorOS15系统 过渡动画太丝滑了,-,//i2.hdslb.com/bfs/archive/a4bce4fb08e1ce41a6cdda89685fc09a59fdaf4b.jpg,11154,6,64,"手机,魅族,体验",61,1751414224,41,354,98057
机械庞克,3546732214356223,https://i1.hdslb.com/bfs/face/16a5ab48a86507ddbea4cfb60f168ce85f2a655d.jpg,232,科工机械,http://www.bilibili.com/video/av114715388808761,BV18sKNzAEDb,哪些令人满意的工作现场！！,,//i0.hdslb.com/bfs/archive/7ebcf6b9aebe7801bf1dfe43e6e42127e75b5154.jpg,706103,1134,2374,"科普,高能,现场,知识,工作,解压,减速带,生活记录",135,1750516267,2474,15717,996014
美梦仙域,3546917164288187,https://i2.hdslb.com/bfs/face/66ba4964e7eeedf262aa5ee432c2be4fb4b90e5e.jpg,232,科工机械,http://www.bilibili.com/video/av114730354089847,BV12YKxz7E3E,我只是坐在河边甩了两杆，一抬头却发现被包围了，咋的钓鱼犯fa么?,-,//i0.hdslb.com/bfs/archive/de9b9632d8aa724dcf08700196ef3960d11c6f3d.jpg,128471,106,187,河边,116,1750763472,1722,703,748809
晚晚是也,495473067,https://i0.hdslb.com/bfs/face/f912cf7934bbe2a6acd700ebeec08b37832ccc5e.jpg,230,软件应用,http://www.bilibili.com/video/av114585281699196,BV1mXjizrEUf,仅有1%的人知道的4个宝藏网站！每个都能让你极致满足...,"所以觉得好用 一定要三连支持晚晚哦！

所以觉得好用 一定要三连支持晚晚哦！ 

所以觉得好用 一定要三连支持晚晚哦！",//i0.hdslb.com/bfs/archive/96cd759e10455fc056ccba8163ee5a0179b06e63.jpg,425485,47,62840,"神器,黑科技,APP,网站,AI设计,网站推荐,宝藏网站,星流AI,星流智能算法,IMG1",56,1748434802,120,19102,3077479
码农的作业本,3493086518839981,https://i1.hdslb.com/bfs/face/8c799f41a650da61d133edb03114fa11eb71f83c.jpg,230,软件应用,http://www.bilibili.com/video/av114596086029438,BV1wC7nzxEi6,能搜任何资源、能修手机、能去马赛克…无所不能的7个强大网站！,,//i2.hdslb.com/bfs/archive/1e9f1eae92fcb3c224f6d849fc165e48443ece21.jpg,265176,62,27629,"技术宅,资源,黑科技,网站,软件分享,经验分享,网站推荐,干货分享,效率神器,打工人",13,1748762721,143,7080,2749560
灵泽动力官方,3494378553215022,https://i0.hdslb.com/bfs/face/ce5be0d26f4b29ba9a964b8575a6dd0803919101.jpg,231,计算机技术,http://www.bilibili.com/video/av114737937384994,BV1YvKVztEBa,3w的女友到了,-,//i2.hdslb.com/bfs/archive/f23a6ef445ffba15d0ea3b38c1a8c9440856d944.jpg,115446,34,82,"原创,记录,情感,开箱,生活记录,哔须有此行,旅行攻略UP主激励计划",208,1750772033,50,1239,740251
一只老嘤,59242073,https://i2.hdslb.com/bfs/face/3a8d42ee561c5d4ed8dd4384cfa3ca534bf744d0.jpg,95,数码,http://www.bilibili.com/video/av114442524168812,BV1HUVEzzEQL,【2025】平凡19岁UP，离家独立创业3年的故事,"愿所有人都能，永远向前！
特别鸣谢：吕老丝de奇闻议世",//i0.hdslb.com/bfs/archive/24b3b7d46875188569f54c902928f906b957fc1c.jpg,575015,219,5761,"游戏,励志,二次元,人生,高中,记录,自传,创业,影视飓风,随手记录我的生活碎片,春天观察日记——寻找100个宝藏vlogger 2.0",417,1746786005,2151,7720,4726279
托勒密,265393120,https://i1.hdslb.com/bfs/face/22e7ff50b19accaf7dfd28d0fe8b03820f719980.jpg,232,科工机械,http://www.bilibili.com/video/av114500321740865,BV1fzEFzhEpg,出发即诀别：强-5的核子遗书,出发即诀别：强-5的核子遗书,//i1.hdslb.com/bfs/archive/20681026eb2362ca4d14264f156fa55d1d2fd235.jpg,290072,12,3830,"历史,飞机,知识,科技,战机,飞行员,强5攻击机,人文历史档案馆,2025世界读书日",33,1747136385,144,2311,4375899
巧工视界,628893937,https://i1.hdslb.com/bfs/face/ed6cecfb6b74a899c89c7b8502a652a7d5e31358.jpg,232,科工机械,http://www.bilibili.com/video/av114675693915778,BV1tTMzz8EHJ,一起沉浸式欣赏令人惊叹的机械工作现场,-,//i2.hdslb.com/bfs/archive/6e1e07c95ba45b9574e764cbe39eb8f2a63b248d.jpg,237736,138,1424,"机械,科普,现场,工厂,制造,解压,男生减速带",95,1749812657,227,7234,1699627
A修佬手机专家,425634449,https://i2.hdslb.com/bfs/face/ff98c528f151a8b63bff880bf6362fca89b7469d.jpg,95,数码,http://www.bilibili.com/video/av114675761022687,BV1JxMzz7EJE,很难想象这是一位美女用的手机。。。。,-,//i1.hdslb.com/bfs/archive/6e73335db7883c54c324fdcaa0299e76147b6001.jpg,459047,651,701,"手机,手机维修,iPhone",1020,1749813695,231,8919,1698589
PHASEONE-,604711103,https://i2.hdslb.com/bfs/face/7203f9c9652b34e5dcc6745d852270609fc88d1e.jpg,232,科工机械,http://www.bilibili.com/video/av114602914349545,BV1QB7KzaEP4,路过的狗都得被说一遍,DY,//i2.hdslb.com/bfs/archive/3d194e3fba72c6addb84a2a6a64e9aad04bdb7b7.jpg,508510,643,7450,"修车,汽修厂,汽车通病,车辆锐评",1662,1749201355,314,28799,2310929
白帽黑客leo,3546900045236304,https://i0.hdslb.com/bfs/face/26130f518bd7c3aaa5b6b73a56197dc8095e0054.jpg,231,计算机技术,http://www.bilibili.com/video/av114584459414072,BV1gMjBzJEHe,数学不好的千万别中这个病毒！,,//i2.hdslb.com/bfs/archive/79f512fb313ca48700353261ae3392fcb9574607.jpg,504688,1,18614,"科普,电脑病毒,知识,黑客,网络安全,黑客技术",6,1748760904,77,1917,2751380
卷卷大模型吖,3537114685770545,https://i2.hdslb.com/bfs/face/03cfb53ee2d7c9c009680461d07ee95567edfc7b.jpg,231,计算机技术,http://www.bilibili.com/video/av114595918251504,BV1ut7nziEVV,深夜误入暗网，看到的画面让我失眠了……,,//i1.hdslb.com/bfs/archive/074325f6cbf50a0db682b9d34bf95b5d696a04a3.jpg,793215,0,7234,"计算机,程序员,黑客,网络安全,暗网",2,1749266853,71,1336,2245431
发烧友_2011,594869205,https://i0.hdslb.com/bfs/face/d8a892edfb9360b1fb1809238dda78aad6ec5fda.jpg,95,数码,http://www.bilibili.com/video/av114742467231837,BV1i6KJzEES4,令人满意的挤压和令人惊讶的结果,,//i0.hdslb.com/bfs/archive/1763ee2b5dd87d9b227068601862788026038b27.jpg,250898,6,618,"工程,DIY,机械,制作,手工,工业,制作过程,发明创造,一起做手工吧！,寻找100位非遗手艺人 5.0",20,1750831533,833,123,680751
